Date;ICLN;BOTZ;IWDA.AS;SXR8.DE;ISPY.MI;BCHN.MI;TLT;ISP.MI;STLA.MI;ENI.MI;RACE.MI;ENEL.MI;STM.MI;G.MI;UCG.MI;CNHI.MI;SRG.MI;TEN.MI;TRN.MI;MONC.MI;TES.MI;REC.MI;SRI.MI;DIA.MI;CHL.MI;A2A.MI;CFR.SW;AA;BA;CAT;KO;DD;GE;HPQ;IBM;DIS;MMM;MSFT;AAPL;TSLA;BRK-B;NVDA;TSM;JNJ;V;JPM;BAC;WMT;TCEHY;PG;XOM;CVX;PFE;ABBV;BHP;CSCO;VZ;BABA;PEP;ORCL;ABT;CMCSA;MRK;GOOG;CL=F;GC=F;NG=F;LBS=F;CT=F;ZW=F;ZC=F;KC=F;HG=F;ES=F;YM=F;NQ=F;FTSEMIB.MI;^HSI;^N225;^TNX;^VIX;BTC-EUR;EURUSD=X;EURJPY=X;EURGBP=X;EURCHF=X;EURCAD=X;EURAUD=X;EURNZD=X;EURCNY=X;EURHKD=X;EURSEK=X;EURKRW=X;EURSGD=X;EURNOK=X;EURZAR=X;EURTRY=X;EURRUB=X
2022.06.09;19,87549;23,058254;72,160004;394,179993;19,344;71,43;112,148926;1,901314;13,712;13,543056;176,5;5,316208;35,817459;15,958396;10,568;13,63;5,01487;15,101962;7,35708;43,68;0,1372;38,200447;1,515;119,150002;0,0046;1,476;106,790565;55,207775;133,729996;219,599228;60,483639;65,116898;58,124298;35,687458;133,004456;103,300003;139,220306;262,828339;141,989456;239,706665;300,799988;180,349594;89,359245;170,219757;204,885452;122,207115;33,865189;120,042671;46,691879;139,696686;99,768265;173,041428;50,481228;141,287857;61,117489;43,116989;48,707584;109,900002;159,612411;68,303261;111,18087;41,207382;86,017693;114,917999;121,510002;1848,800049;8,963;568,299988;146,509995;1071,25;773;234,649994;4,389;4016,25;32263;12275;23777;21869,050781;28246,529297;3,044;26,09;28356,046875;1,071765;144,070007;0,8546;1,04899;1,34543;1,49127;1,66317;7,1536;8,4105;10,53055;1345,859985;1,47485;10,15573;16,35146;18,408581;63,855999
2022.06.10;19,516115;22,260044;69,974998;381,029999;18,6;69,120003;111,453377;1,760948;12,992;12,78412;173,649994;5,086077;34,295429;15,179111;9,606;12,965;4,920142;14,646726;7,209247;40,959999;0,1308;36,514259;1,51;115,75;0,0046;1,379;102,879372;52,673943;127;211,263748;60,101948;62,566185;55,364979;34,334702;131,298019;99,400002;132,914932;251,115723;136,504593;232,229996;291,709991;169,617371;87,224846;169,083038;198,324661;116,589745;32,550228;120,717186;46,938675;139,167297;97,945068;170,974915;48,716629;139,121368;59,432266;42,366879;48,592842;109,839996;159,357468;66,250793;108,142662;40,670063;85,216164;111,427498;120,669998;1871,5;8,85;555,900024;145,059998;1070,75;773,25;228,899994;4,301;3899;31388;11840;22547;21806,179688;27824,289063;3,156;27,75;27648,169922;1,061921;142,729996;0,84999;1,04107;1,34887;1,4959;1,66297;7,0957;8,3343;10,51645;1341;1,46807;10,16959;16,41461;18,3202;61,146999
2022.06.13;18,398056;20,98291;68,279999;371,98999;17,872;64,919998;107,95607;1,700433;12,482;12,53114;166,199997;4,999778;32,400349;15,000021;9,486;12,495;4,887934;14,419107;7,128611;39,439999;0,1264;37,046741;1,51;114,849998;0,0046;1,335;100,205887;49,52404;115,860001;203,114807;60,03344;59,946541;52,636765;32,855431;130,256805;95,709999;131,67897;240,46521;131,278519;215,736664;281,559998;156,356964;84,146217;167,378006;191,117737;113,117897;31,421717;118,445679;44,347321;135,441772;93,450478;163,10849;46,708298;135,449036;56,932518;42,123333;47,416748;98,519997;156,631577;63,201725;104,473129;39,273037;83,085274;106,876503;120,93;1828;8,609;528;145,660004;1071;769,25;223,350006;4,2165;3750,5;30527;11296,5;21918;21067,580078;26987,439453;3,366;34,02;21592,951172;1,048999;141,404999;0,85451;1,03783;1,34234;1,49448;1,6551;7,0484;8,23314;10,54668;1343,01001;1,45923;10,25781;16,633699;18,04213;61,111
2022.06.14;18,188419;20,853201;67,764999;369,26001;17,74;64,800003;106,594368;1,711066;12,478;12,71653;162,649994;4,948741;32,355587;15,019382;9,715;12,465;4,815942;14,295402;6,93854;38,380001;0,1264;37,056602;1,49;111,5;0,0046;1,29;97,869072;48,609867;122,160004;202,928268;58,387199;59,454124;52,893261;32,845699;130,844894;94,220001;130,597504;242,678696;132,154495;220,889999;277,640015;158,24559;85,759308;164,810669;192,370255;111,23568;30,872179;118,495277;45,41993;131,216278;93,694221;163,322952;46,718044;133,700302;56,14608;41,801857;47,005592;105,230003;153,082001;69,783379;101,543419;38,921337;83,272514;107,194;118,93;1809,5;7,189;538;143,479996;1050,25;768,25;226,949997;4,1615;3736,75;30375;11314,25;21847;21067,990234;26629,859375;3,483;32,689999;21274,751953;1,041515;139,792007;0,85745;1,03799;1,34248;1,50037;1,65973;7,0204;8,17512;10,61443;1343,219971;1,45163;10,31248;16,77494;17,97472;58,476002
2022.06.15;18,627657;21,242329;68,275002;371,850006;17,986;65,510002;108,583031;1,789756;12,83;12,797638;168;5,155674;33,529442;15,629257;10,078;12,585;4,90688;13,869856;7,071014;39,759998;0,1314;37,293259;1,49;116,650002;0,0046;1,3365;99,908844;50,785988;133,720001;202,250824;58,820938;59,434429;53,7094;33,488014;132,13678;95,879997;129,709152;249,894821;134,812317;233;278,929993;165,150589;87,667473;166,574493;194,994568;112,552261;31,451155;118,415916;46,21727;129,912338;92,514511;160,115952;47,293243;134,156906;57,999825;42,668873;46,996029;108,029999;154,719513;68,776886;103,378189;39,204651;83,40062;110,390503;115,309998;1815,300049;7,42;563,5;143,179993;1050;774;228,5;4,1675;3789,25;30661;11593,75;22474;21308,210938;26326,160156;3,395;29,620001;21586,835938;1,044059;141,214996;0,8689;1,04327;1,35109;1,51538;1,67637;7,0129;8,19346;10,62203;1343,140015;1,45316;10,42188;16,7187;18,006371;59,522999
2022.06.16;17,938852;20,494009;66,190002;359,230011;17,184;62,84;109,445114;1,733301;12,152;12,171949;166,800003;5,010913;31,415508;15,174271;9,753;12,005;4,832993;13,02371;7,088293;37,490002;0,126;37,194653;1,465;113,800003;0,0046;1,296;96,10656;49,365055;133,360001;191,244843;58,229477;55,918594;50,747993;31,833561;130,796692;94,279999;126,43576;243,155121;129,466812;213,100006;268,559998;155,897278;83,570984;166,662689;187,926819;110,621284;31,254894;119,645912;43,844234;130,706482;89,102127;151,557449;46,289085;135,186722;56,370773;42,201267;46,699615;101,449997;153,974289;67,800003;100,685219;37,035843;83,656845;106,636002;117,589996;1845,699951;7,464;569;143,529999;1078,25;788,25;231,949997;4,112;3668,25;29928;11124,75;21727;20845,429688;26431,199219;3,307;32,950001;19324,800781;1,04562;140,218994;0,8588;1,03989;1,34598;1,49009;1,66164;7,0002;8,20626;10,62992;1334,97998;1,44929;10,37662;16,43997;18,0033;57,6992
2022.06.17;18,587729;20,673603;66,294998;360,26001;17,511999;62,549999;109,797783;1,743548;12,236;11,596472;167,300003;5,049887;31,544828;15,116187;9,803;11,92;4,817836;12,830729;7,14397;37,189999;0,1306;38,476547;1,47;118,75;0,0046;1,341;94,245026;48,967587;136,800003;189,133972;58,584354;55,436024;51,299854;32,651058;130,170059;94,339996;125,373596;245,815277;130,959976;216,759995;268,079987;158,685257;84,045601;166,055145;188,881088;110,231186;31,323586;117,334724;44,356812;129,765274;83,964066;144,636581;45,362907;134,341492;54,076996;42,269459;46,88129;102,239998;154,003708;66,82312;101,138977;37,817394;83,39077;107,865501;109,559998;1835,599976;6,944;581,099976;143,449997;1034,25;784,5;227,649994;4,0175;3663,76001;29806,189453;11130,389648;21789;21075;25963;3,239;31,129999;19498,513672;1,054685;139,664001;0,8536;1,01953;1,36609;1,49797;1,65801;7,0601;8,27793;10,70497;1356,97998;1,4583;10,49859;16,851139;18,240589;58,8288
2022.06.20;18,587729;20,673603;66,625;361,899994;17,642;62,139999;109,797783;1,81025;12,388;11,6293;172;5,0935;31,415264;15,392083;10,236;12,065;4,827807;13,073193;7,144857;37,060001;0,1336;38,890694;1,47;116,800003;0,0046;1,2675;94,700508;48,967587;136,800003;189,133972;58,584354;55,436024;51,299854;32,651058;130,170059;94,339996;125,373596;245,815277;130,959976;216,759995;268,079987;158,685257;84,045601;166,055145;188,881088;110,231186;31,323586;117,334724;44,356812;129,765274;83,964066;144,636581;45,362907;134,341492;54,076996;42,269459;46,88129;102,239998;154,003708;66,82312;101,138977;37,817394;83,39077;107,865501;110,269997;NaN;6,694;NaN;NaN;NaN;NaN;NaN;3,965;3716;30148;11420,75;22004;21163,910156;25771,220703;NaN;31,129999;19581,447266;1,049142;141,914993;0,8536;1,01711;1,36384;1,50902;1,65845;7,0425;8,23486;10,67906;1354,579956;1,45655;10,478;16,76062;18,185539;61,700001
2022.06.21;19,04693;20,913067;67,370003;366,320007;17,91;64,660004;107,93647;1,823204;12,698;11,664061;174,949997;5,07123;32,222572;15,183951;10,328;12,275;4,769157;13,147415;6,959583;37,09;0,1392;37,569359;1,47;117,949997;0,0046;1,238;96,621452;49,76252;136,75;192,796082;59,836285;55,997375;51,105541;33,371227;132,898407;93,290001;125,53775;251,860168;135,250305;237,036667;271,769989;165,540329;85,973701;169,533798;193,235077;112,961853;32,236206;121,183395;45,733173;133,696655;89,18988;150,689911;46,903282;139,383682;54,039547;43,000088;48,430294;106,389999;157,582687;66,783646;102,993484;37,592701;86,751228;112,014999;110,650002;1834,599976;6,808;610,099976;143,509995;975,25;760,75;233,100006;4,043;3767,75;30525;11577,25;22089;21559,589844;26246,310547;3,307;30,190001;19665,748047;1,052078;142,106995;0,8585;1,0173;1,36561;1,50935;1,65992;7,0265;8,25761;10,6379;1357,160034;1,4603;10,39793;16,83539;18,21386;57,979198
2022.06.22;18,927137;20,863178;67,260002;367,070007;17,91;62,380001;110,90477;1,817984;12,48;11,258522;174;4,965444;31,574732;15,024222;10,216;11,88;4,693891;12,46951;6,922135;37,02;0,1376;36,987576;1,405;117,550003;0,0046;1,2075;96,562035;48,59;137,160004;184,41153;60,279881;55,06179;50,165043;32,835968;132,156052;93,5;125,91433;251,254684;134,732697;236,08667;269,790009;163,481812;83,956612;172,208969;192,668472;112,32795;31,990875;119,715347;44,983292;135,784912;85,6605;144,13945;47,839203;143,357193;52,064091;42,444813;48,564159;105,150002;158,877014;65,64888;104,009506;38,003014;87,864822;112,033997;106,190002;1834,300049;6,858;611,599976;143,320007;976,5;768;238,600006;3,9515;3762,75;30471;11565,75;21789;21008,339844;26149,550781;3,156;28,950001;18918,742188;1,053264;143,518005;0,85858;1,01736;1,3617;1,51285;1,6672;7,0383;8,26744;10,62472;1358,339966;1,45922;10,36855;16,734819;18,26716;58,091202
2022.06.23;19,286514;20,853201;67,415001;368,309998;18,190001;62,610001;111,815842;1,778736;12,214;11,036442;176,100006;5,031328;31,021576;14,951617;9,812;11,115;4,775023;12,093446;7,160625;37,810001;0,1368;38,348354;1,375;124,449997;0,0046;1,2265;96,997719;46,324451;133,970001;175,418228;60,999493;54,510281;49,799725;32,962479;133,467209;94,300003;125,672928;256,94223;137,639374;235,070007;267,519989;162,132782;83,175484;176,050201;195,47171;111,099152;31,480597;122,621681;45,562313;139,510437;83,076843;138,83667;48,833618;145,193359;51,258926;41,821339;49,807186;112,110001;160,906723;66,734306;104,769051;38,208176;90,663559;112,684502;104,269997;1825,699951;6,239;617;136,320007;937,25;746,75;232,449997;3,7585;3799,75;30672;11737,5;21615;21273,869141;26171,25;3,068;29,049999;20044,783203;1,056412;143,679993;0,8622;1,0157;1,36929;1,52967;1,68437;7,0727;8,29122;10,64891;1368,22998;1,46515;10,47954;16,792049;18,318439;55,282001
2022.06.24;19,376358;21,541656;68,995003;377,910004;18,608;65,139999;110,268005;1,819531;12,428;11,264316;179,699997;5,115771;31,704298;15,50825;9,824;11,42;4,848334;12,321063;7,341957;39,700001;0,1328;41,276993;1,345;127,75;0,0046;1,2795;101,146561;49,047081;141,529999;182,114105;62,142986;57,661739;52,139309;34,286045;136,957169;97,779999;129,709152;265,716766;141,013931;245,706665;278,279999;171,136276;84,955269;178,62735;204,289001;114,414955;31,706299;122,720879;46,682388;141,520233;84,724533;141,117661;50,295994;148,001053;52,728817;42,961124;48,726711;117,620003;162,897217;69,763649;107,965096;38,657566;91,777145;118,538002;107,620003;1826,5;6,22;608,599976;103,760002;923,75;750,25;226,600006;3,76;3916,25;31487;12140,5;22119;21719,060547;26491,970703;3,125;27,23;20113,363281;1,052011;141,845993;0,85792;1,01129;1,36615;1,5239;1,67357;7,0393;8,2562;10,7094;1366,339966;1,46136;10,48735;16,7631;18,23131;55,201801
2022.06.27;19,645889;21,421925;69,224998;379,25;18,74;64,980003;109,327553;1,830358;12,42;11,036442;177,699997;5,019265;31,739182;15,038743;9,71;11,63;4,837582;12,340857;7,241436;39,959999;0,132;40,537437;1,355;127,150002;0,0046;1,2615;102,136742;49,245811;138,720001;184,175888;62,014835;56,696609;51,913635;34,412563;137,670578;96,610001;128,231781;262,927551;141,013931;244,919998;278,399994;168,56813;84,895935;178,460754;202,350586;113,498238;31,745548;123,117645;44,821926;140,441803;86,801208;143,847031;50,578724;148,778259;54,002098;42,639645;48,726711;118,730003;163,11293;69,477493;107,600128;38,911572;93,038559;116,622498;109,57;1820,900024;6,501;611;100,349998;904;744,25;226;3,779;3903,75;31421;12040,5;21929;22229,519531;26871,269531;3,194;26,950001;19598,34375;1,056613;142,697998;0,8602;1,01139;1,36267;1,5217;1,6726;7,0466;8,29319;10,68912;1359,349976;1,46387;10,38779;16,657061;17,434099;56,168701
2022.06.28;19,116808;20,942999;69,190002;377,839996;18,482;64,510002;109,83696;1,835385;12,54;11,104031;178,850006;5,081437;31,335529;15,217834;9,8;11,77;4,920668;12,647645;7,416854;40,689999;0,1328;40,606464;1,395;126,949997;0,0046;1,2725;102,978386;48,937775;138,699997;184,028625;61,393799;56,460247;51,267727;33,517208;136,764359;95,919998;125,846748;254,579865;136,813171;232,66333;273,859985;159,704544;83,393005;173,384842;196,942917;112,95211;31,657232;121,381783;43,331661;138,157471;89,209373;146,157227;49,38932;148,14679;54,479576;41,947983;48,248619;116,760002;160,818481;67,67173;105,518745;38,227715;90,555161;112,571503;111,760002;1817,5;6,551;617,599976;100,120003;921,25;759,5;221,899994;3,784;3825,5;30933;11674,25;22101;22418,970703;27049,470703;3,206;28,360001;19272,830078;1,058089;143,294006;0,8626;1,0115;1,36175;1,52838;1,68097;7,0715;8,301;10,64636;1359,01001;1,46576;10,36062;16,7456;17,47477;55,100498
2022.06.29;18,697536;20,6;68,580002;374,950012;18,115999;63,02;111,551331;1,813537;12,19;11,202519;175,399994;5,012769;30,687689;15,062944;9,568;11,27;4,951948;12,459614;7,412912;40,799999;0,1292;40,892426;1,365;125,150002;0,0046;1,249;101,790176;47,318108;138,449997;180,140686;61,837399;55,475422;49,563473;32,709454;135,65567;95,650002;125,306007;258,331879;138,595001;228,490005;273,48999;155,307709;82,710754;173,433853;198,314713;112,444984;31,264708;120,93541;44,043571;139,412384;85,913994;143,271896;49,662296;149,749771;54,479576;41,772629;48,707584;116,029999;163,485535;68,293373;107,61985;38,4231;91,166153;112,2565;109,779999;1813,699951;6,498;633,599976;104,279999;915,5;770,25;232,649994;3,779;3821,25;30999;11691;21834;21996,890625;26804,599609;3,093;28,16;19245,863281;1,052355;143,158005;0,86324;1,00669;1,35459;1,52415;1,68711;7,048;8,25607;10,6783;1358,050049;1,45996;10,30214;16,881491;17,436171;55,862099
2022.06.30;19,016981;20,32;67,904999;371,190002;17,872;62,299999;112,530975;1,720734;11,792;10,937954;175,199997;4,843883;29,885365;14,738647;9,065;11,02;4,886456;12,142928;7,379405;40,93;0,1262;40,931866;1,36;125,199997;0,0046;1,212;100,651474;45,291046;136,720001;175,506577;62,014835;54,736797;49,547909;31,901688;136,118423;94,400002;124,958389;254,927261;136,096451;224,473328;273,019989;151,480469;80,832085;173,94339;195,720215;109,821587;30,548346;120,59816;43,084862;140,971207;83,496071;141,127396;51,114925;148,797684;52,597744;41,538826;48,525913;113,68;163,416916;68,944641;107,175957;38,335178;89,845619;109,372498;105,760002;1804,099976;5,424;663,299988;103,940002;868,75;743,75;233,600006;3,7145;3789,5;30781;11529,5;21294;21859,789063;26393,039063;2,972;28,709999;18881,335938;1,044659;142,677002;0,8612;0,99669;1,34582;1,51837;1,67803;6,9861;8,19579;10,68961;1358,01001;1,45485;10,32598;16,906269;17,240959;53,709202
2022.07.01;19,286514;20,57;68,205002;373,700012;18,128;61,740002;113,686295;1,708746;11,72;10,841396;177,649994;4,930182;29,008287;15,067784;9,08;11,01;4,973452;11,915309;7,509491;40,34;0,125;42,440559;1,385;126,349998;0,0046;1,24;99,265221;44,496117;139,839996;175,045135;63,463913;53,919392;49,446747;31,016073;136,050934;96,139999;124,070045;257,65686;138,296356;227,263336;277,5;145,125076;76,135422;175,91301;197,996613;111,225937;30,97031;121,639671;42,98045;143,245743;85,358269;142,813751;50,997936;149,419464;50,678459;41,499859;49,376907;116;166,093796;69,931396;108,724655;39,360962;91,077461;109,081001;108,43;1798,900024;5,73;657;103,68;831,25;754,5;228,449997;3,619;3827,25;31061;11611,25;21355;21859,789063;25935,619141;2,889;26,700001;18476,548828;1,047768;142,264008;0,86154;1,00066;1,34878;1,51896;1,67904;7,0092;8,2215;10,72077;1348,040039;1,4563;10,30962;17,031139;17,4918;55,165401
2022.07.04;19,286514;20,57;68,639999;375,670013;18,106001;62,029999;113,686295;1,667758;11,596;11,1021;181,899994;4,900487;28,465099;14,922576;9,086;11,085;5,006687;12,350752;7,438535;40,34;0,1226;42,420837;1,375;131,050003;0,0046;1,2385;99,958344;44,496117;139,839996;175,045135;63,463913;53,919392;49,446747;31,016073;136,050934;96,139999;124,070045;257,65686;138,296356;227,263336;277,5;145,125076;76,135422;175,91301;197,996613;111,225937;30,97031;121,639671;42,98045;143,245743;85,358269;142,813751;50,997936;149,419464;50,678459;41,499859;49,376907;116;166,093796;69,931396;108,724655;39,360962;91,077461;109,081001;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;21344;21830,349609;26153,810547;NaN;26,700001;19391,966797;1,043395;140,893997;0,8622;1;1,344;1,53072;1,68031;6,9798;8,1851;10,7379;1352,900024;1,4555;10,3443;17,01848;17,458441;119,526802
2022.07.05;19,007;20,709999;68,410004;376,309998;18,396;61,630001;114,579521;1,615749;11,24;10,459032;182,199997;4,711186;27,916927;14,075527;8,828;10,64;4,901118;11,331419;7,452332;39,610001;0,1196;42,312366;1,35;132,100006;0,0046;1,216;95,928322;41,82317;137,699997;170,597565;62,37957;53,358036;48,271667;30,694914;132,676651;97,18;124,765282;260,902679;140,914383;233,066666;275,690002;149,531891;75,255417;174,56073;199,348526;110,802872;30,656292;123,24659;41,73698;141,863373;82,686852;139,060898;50,344738;149,545746;49,564339;41,244293;49,166546;120,129997;165,721176;71,03656;107,817139;39,174091;91,294266;113,887001;99,5;1761,800049;5,523;640;99,68;793,75;736;224,649994;3,425;3834;30936;11808,5;20705;21853,070313;26423,470703;2,809;27,540001;19685,341797;1,043319;141,716003;0,86117;1,00239;1,34138;1,51772;1,67841;6,9749;8,1852;10,7795;1349,319946;1,456;10,2414;17,01885;17,50532;57,5256
2022.07.06;18,927137;20,690001;69,900002;385,549988;18,934;63,810001;112,655624;1,622323;11,204;10,385649;184,149994;4,803053;29,267422;14,235257;8,834;10,64;4,901118;10,989992;7,363638;41,220001;0,1176;42,637772;1,4;134,399994;0,0046;1,221;97,334381;42,359745;136,309998;169,173981;62,507721;54,145897;47,913692;30,334826;133,120132;96,080002;125,373596;264,237762;142,268158;231,733337;275,649994;151,190689;74,711586;174,717514;199,925079;110,084648;30,401148;124,119484;41,661041;143,18692;81,19516;137,228317;51,426899;148,185638;49,152393;41,961845;49,252602;119,120003;167,378296;70,710938;107,215416;39,174091;91,777145;115,213501;98,529999;1734,900024;5,51;635;94,690002;792,25;744,25;222,5;3,418;3848,25;31013;11880,25;20921;21586,660156;26107,650391;2,913;26,73;20175,707031;1,025767;139,007996;0,85833;0,99343;1,33698;1,50994;1,66365;6,8826;8,04828;10,78652;1340,660034;1,4407;10,32212;16,9545;17,3869;60,2188
2022.07.07;19,705786;21,32;71,305;393,119995;19,452;66,029999;111,66423;1,687092;11,998;10,665663;189;4,883785;30,089682;14,81125;9,416;11,29;4,880591;12,103341;7,365609;41,389999;0,1264;42,904011;1,37;135,300003;0,0046;1,2445;98,10672;45,3606;139,970001;176,998932;62,014835;55,504967;49,026516;30,928482;135,771362;97,43;125,57637;266,41153;145,682541;244,543335;279,279999;158,465439;79,744438;174,913498;201,595108;112,868988;31,264708;124,307953;43,018417;143,137894;83,788574;139,8992;52,08009;147,670731;50,68782;42,482803;49,097691;122,389999;167,044907;70,878685;108,004555;39,28228;91,658897;119,306;102,730003;1737,900024;6,297;668;98,120003;824,5;747;222,199997;3,582;3905;31367;12138,5;21558;21643,580078;26490,529297;3,008;26,08;21278,945313;1,018641;138,449997;0,85406;0,98806;1,3275;1,50108;1,6548;6,8209;7,99095;10,72011;1327,219971;1,43061;10,3175;17,067711;17,506241;63,7892
2022.07.08;19,955353;21,25;71,800003;395;19,643999;67,220001;110,427444;1,703913;12,458;10,839466;190,699997;4,873577;30,722574;14,879014;9,492;11,455;4,882546;12,548681;7,255233;41,48;0,127;42,913872;1,345;135,800003;0,0046;1,249;101,245575;44,545799;139,070007;175,840408;62,241562;54,598919;49,221069;31,24964;135,424286;95,860001;124,29213;265,677032;146,36937;250,763336;280,829987;158,265594;80,594788;174,697922;202,36055;112,514793;31,196016;124,387314;42,372952;142,177109;83,925064;139,168106;51,836365;148,496521;49,611153;42,649902;48,884689;120,900002;168,535339;70,918159;107,777672;39,301952;91,432228;120,168503;104,790001;1740,599976;6,034;659;102,610001;879,25;778,25;222,899994;3,532;3901,25;31310;12152;21774;21725,779297;26517,189453;3,101;24,639999;21332,742188;1,016984;138,186996;0,84524;0,99008;1,31853;1,4842;1,6451;6,8029;7,97894;10,6922;1317,430054;1,4237;10,23629;16,965599;17,533239;63,196999
2022.07.11;19,416288;20,66;71,324997;393,660004;19,216;66,010002;112,331718;1,674332;12,2;10,814361;191;4,864298;30,662771;14,685403;9,278;11,055;4,897208;12,622905;7,367579;40,830002;0,1258;43,199833;1,34;136,199997;0,0046;1,242;100,255402;42,45911;136,990005;171,834656;62,044407;54,057266;48,17828;30,558662;135,935242;93,639999;124,572144;262,550354;144,209274;234,343338;278,51001;151,410522;78,221733;174,766525;203,841675;111,039001;30,872179;124,436897;40,730812;143,177109;83,496071;137,939896;51,563385;148,865707;47,860386;42,512295;48,894367;109,57;167,152771;70,937973;107,412697;38,524956;92,930153;116,522499;104,089996;1730;6,426;661,099976;102,440002;843,75;781,25;216,899994;3,4375;3856,75;31140;11884,25;21568;21124,199219;26812,300781;2,991;26,17;19879,431641;1,016611;138,556;0,84595;0,99388;1,31615;1,48491;1,64326;6,8091;7,9785;10,71099;1317,319946;1,42199;10,28994;17,09091;17,503019;66,216003
2022.07.12;19,066895;20,23;71,495003;394,079987;18,906;64,82;112,999184;1,650744;12,298;10,754496;189,75;4,804909;31,006626;14,728966;9,095;11,135;4,877658;12,514044;7,306479;41,32;0,1264;42,588467;1,31;130,050003;0,0046;1,221;101,59214;41,982155;147,149994;171,314316;61,778248;54,697407;49,04208;30,49054;134,180618;93,599998;125,721214;251,790665;145,194748;233,070007;277,279999;150,711044;78,211838;172,316757;203,603119;111,147224;30,77405;124,059967;40,85421;141,912399;82,384613;135,415253;50,734707;148,11763;46,989689;42,128948;49,165466;109,209999;166,201645;69,788223;106,830704;39,095409;92,240318;114,849503;95,839996;1723,300049;6,163;645;98,440002;801,5;732,75;209,25;3,2965;3823,75;30966;11779;21486;20844,740234;26336,660156;2,958;27,290001;19265,537109;1,004753;138,009995;0,8442;0,9873;1,30561;1,48989;1,64102;6,7352;7,8844;10,66393;1315,369995;1,4109;10,24189;17,133711;17,32556;61,7001
2022.07.13;19,176704;20,139999;70,400002;387,130005;18,598;64,949997;114,294868;1,644171;12;10,733253;189,350006;4,757584;31,04151;14,482111;9,052;10,875;4,829762;12,370545;7,257204;40,98;0,1238;42,401115;1,32;132,5;0,0046;1,193;100,800003;42,916191;143,949997;170,705597;61,492378;54,027718;48,256104;30,227774;132,252457;92,940002;123,954155;250,847717;144,826447;237,039993;277,470001;151,530441;80,377251;171,914978;202,937088;110,104332;30,263765;124,357552;40,322647;142,843781;82,716103;134,508713;50,490978;147,816452;47,083313;41,971676;48,904049;109,099998;166,789978;69,411575;104,769051;39,22327;92,407845;112,186996;96,300003;1734,199951;6,689;652;95,410004;798,25;740;211,25;3,3255;3804,5;30758;11762,25;21286;20797,949219;26478,769531;2,904;26,82;20142,341797;1,003311;137,145004;0,84443;0,98488;1,3071;1,48659;1,63811;6,7363;7,87364;10,59769;1308,369995;1,4114;10,2917;17,0655;17,273211;58,869499
2022.07.14;19,096842;20,08;69,794998;384,619995;18,322001;63,799999;113,362373;1,553107;11,692;10,277506;188,449997;4,486623;31,141178;14,002924;8,499;10,725;4,617647;11,870775;6,947758;40,220001;0,1228;41,572815;1,3;129,399994;0,0046;1,164;99,908844;40,551285;147,149994;166,847122;61,295223;52,678509;47,540154;30,344559;134,064926;91,839996;123,896225;252,197647;147,792862;238,313339;274,410004;153,608948;82,73053;172,150162;204,686646;106,257416;29,567028;126,787758;39,49683;142,422211;81,058662;132,510437;50,101009;147,522278;45,164032;41,607986;48,884689;103,760002;167,652847;68,836693;104,739334;38,928211;92,516251;111,440002;95,779999;1704,5;6,6;640;91,410004;794,25;695;199,199997;3,2105;3793,25;30604;11797,5;20554;20751,210938;26643,390625;2,96;26,4;20515,224609;1,003271;138,078003;0,84565;0,984;1,30435;1,49017;1,64232;6,7466;7,87436;10,62054;1309,430054;1,41155;10,26045;17,00078;17,42997;59,366001
2022.07.15;18,777397;20,52;71,07;393;18,601999;65,339996;114,000389;1,577661;11,956;10,464826;193,050003;4,639734;32,172737;14,099729;8,575;10,99;4,687048;12,063755;7,008859;40,09;0,1186;42,381393;1,325;132,449997;0,0046;1,189;97,057129;42,787018;147,740005;170,224518;61,610668;53,771664;48,917564;30,811697;134,894028;95,199997;125,653625;254,818069;149,485092;240,066666;278,480011;157,506104;84,668518;174,648926;208,792084;111,127541;31,647421;128,027679;39,306988;142,226135;82,423615;134,177277;50,451981;150,640594;46,128353;42,335361;49,397835;102,440002;167,7901;70,115303;107,82077;40,226475;93,580566;112,766998;97,589996;1702,400024;7,016;682;96,410004;776,75;604,25;203,699997;3,2345;3865;31247;12007,5;20933;20297,720703;26788,470703;2,93;24,23;20669,638672;1,002567;139,328995;0,84666;0,98546;1,31421;1,4838;1,63532;6,7586;7,86927;10,59901;1318,839966;1,40651;10,2539;17,14706;17,506651;57,844002
