Date;BOTZ;ICLN;VV;ISP.MI;STLA.MI;ENI.MI;RACE.MI;ENEL.MI;STM.MI;G.MI;UCG.MI;CNHI.MI;SRG.MI;EXO.MI;TEN.MI;ATL.MI;TRN.MI;MONC.MI;CFR.SW;AA;BA;CAT;KO;DD;GE;HPQ;IBM;DIS;MMM;MSFT;AAPL;TSLA;BRK-B;NVDA;TSM;FB;JNJ;V;JPM;BAC;WMT;TCEHY;PG;XOM;CVX;PFE;ABBV;BHP;CSCO;VZ;BABA;PEP;ORCL;ABT;CMCSA;MRK;GOOG;CL=F;GC=F;NG=F;LBS=F;CT=F;ZW=F;ZC=F;KC=F;HG=F;ES=F;YM=F;NQ=F;FTSEMIB.MI;^HSI;^N225;^TNX;BTC-EUR;EURUSD=X;EURJPY=X;EURGBP=X;EURCHF=X;EURCAD=X;EURAUD=X;EURNZD=X;EURCNY=X;EURHKD=X;EURSEK=X;EURKRW=X;EURSGD=X;EURNOK=X;EURZAR=X;EURTRY=X;EURRUB=X
2019.02.12;18,97744;9,237687;119,529961;1,44241;8,490146;12,204075;108,796783;4,440389;14,240493;12,608352;9,351866;8,763304;3,563073;53,433468;9,875519;19,826689;4,71342;33,183651;65,69519;28,306854;401,100311;122,870605;44,776878;70,467293;75,768784;21,0583;111,603203;107,881554;184,947723;103,148705;41,598911;62,362;206,149994;37,54427;35,202686;165,039993;123,115486;139,139145;93,162697;26,672741;91,666626;43,027336;92,137306;62,773403;101,524117;35,323338;68,532913;40,560345;43,526424;47,779606;168,710007;103,65387;48,751312;71,662102;34,882504;67,395988;1121,369995;53,099998;1309,199951;2,688;401,399994;69,779999;520;378,25;100,449997;2,7745;2744,75;25406;7018,5;19805;28171,33008;20864,21094;2,684;3223,957764;1,127904;124,519997;0,87677;1,13239;1,50032;1,5968;1,6731;7,6501;8,8495;10,49299;1268,400024;1,5337;9,82372;15,55323;5,9476;74,226997
2019.02.13;19,115604;9,24737;119,890083;1,447444;8,623094;12,28678;108,454041;4,455766;14,187121;12,704535;9,553452;8,876379;3,571661;54,490009;10,157804;19,999596;4,73996;33,403221;68,835182;28,954721;400,963562;123,268852;44,8941;70,176765;78,729683;21,031244;112,809044;108,869484;187,768021;103,07151;41,426079;61,633999;205,800003;37,968964;34,73806;164,070007;123,381607;140,609009;93,607613;26,682037;92,58358;42,294464;92,118721;63,48106;102,250984;35,17992;69,270309;40,884823;43,171959;47,832287;169,399994;103,954453;48,941666;71,012886;34,685802;67,825165;1120,160034;53,900002;1310,800049;2,575;416,399994;69,860001;522,25;378,75;98,900002;2,774;2749,5;25488;7016,25;19990;28497,58984;21144,48047;2,708;3224,065674;1,133466;125,255997;0,87912;1,14033;1,49927;1,59521;1,68126;7,668;8,89407;10,48627;1269,300049;1,5367;9,79274;15,59019;5,95148;74,638
2019.02.14;19,056391;9,334518;119,605789;1,426591;8,50331;12,223924;108,06234;4,452348;14,153157;12,55817;9,343101;8,785919;3,577672;53,863914;10,171036;19,961174;4,748807;33,07864;67,255791;28,107512;400,221375;122,82428;41,107086;69,542877;76,224304;20,950077;111,95594;109,323936;184,747925;103,15834;41,577003;60,754002;202,779999;38,378754;34,674282;163,949997;123,253136;140,530518;92,999229;26,393833;93,131859;41,368732;91,394707;63,497704;102,060974;35,407696;69,038811;41,130169;43,989956;47,437195;168,380005;102,56073;48,998791;70,62146;34,901249;67,756485;1121,670044;54,41;1309,800049;2,573;423,299988;70,129997;507;374,75;97,849998;2,776;2743,5;25427;7019,75;19835;28432,05078;21139,71094;2,657;3202,042725;1,126494;124,950996;0,87623;1,1364;1,49354;1,5879;1,65454;7,6032;8,84;10,4378;1265,5;1,5312;9,7529;15,821;5,9545;74,953003
2019.02.15;19,372187;9,295786;120,923042;1,471891;8,573073;12,505124;108,992645;4,472851;14,284162;12,737989;9,837427;8,876379;3,593989;55,155235;10,409213;20,134079;4,734653;32,792244;67,932671;28,17728;408,180511;126,139839;40,791508;71,629402;76,603912;20,995169;113,227409;111,230621;188,290894;104,432159;41,484501;61,576;205,289993;39,076633;34,701618;162,5;125,152771;142,248383;95,841339;27,063204;94,521454;41,339806;91,413269;64,696556;103,088837;35,770473;69,321739;41,75539;44,926102;48,429314;166,149994;105,585007;49,227215;71,843483;35,378963;68,50322;1113,650024;55,59;1318,099976;2,625;408,299988;70,220001;504,25;374,75;97,949997;2,8025;2777;25888;7063,75;20212;27900,83984;20900,63086;2,666;3205,250244;1,129535;124,849998;0,88249;1,13508;1,5014;1,58999;1,65319;7,6398;8,86291;10,49273;1274,199951;1,5336;9,7714;15,94871;5,95594;75,291
2019.02.19;19,411661;9,363568;121,15049;1,478003;8,562543;12,569635;108,894714;4,464308;14,03671;12,683625;10,005709;8,731266;3,605153;54,783489;10,537122;20,018808;4,704574;33,260025;68,308716;28,117477;406,510559;125,769394;40,421822;72,091637;76,9076;20,968117;113,777031;112,139526;187,885208;104,383888;41,608646;61,127998;205,690002;38,902786;35,038704;162,289993;124,519539;141,787003;95,505363;27,081799;96,61058;41,696602;92,814903;65,129501;103,054291;35,939198;69,038811;42,103615;45,126057;48,675148;170,179993;105,603233;49,512756;71,604828;35,17289;68,013977;1118,560059;56,09;1340,099976;2,662;397,399994;70,410004;489,75;369,75;97,199997;2,8815;2778,75;25883;7068,25;20228;28228,13086;21302,65039;2,647;3480,855713;1,131196;125,093002;0,87525;1,13627;1,49703;1,5857;1,64968;7,6441;8,87635;10,46363;1271,300049;1,53426;9,73479;15,95173;5,98985;74,907997
2019.02.20;19,549822;9,315153;121,330559;1,478722;8,728397;12,614296;108,600945;4,469434;14,255049;12,733809;10,017978;8,782149;3,581108;55,703072;10,58564;20,239746;4,709881;33,135914;68,797577;29,144098;411,676605;129,946274;40,665268;74,270615;76,679848;21,085354;113,202812;112,307465;187,993408;103,841187;41,876423;60,512001;206,160004;39,377151;35,530663;162,559998;125,125229;142,071655;95,968468;27,342115;94,417465;41,870171;92,155853;65,37925;103,892136;35,601738;68,584373;42,871288;45,107891;48,956108;170,710007;105,512123;49,274807;72,120377;35,397694;68,177078;1113,800049;56,919998;1343,300049;2,636;389;70,279999;480,75;370,75;97,550003;2,93;2787;25964;7073,25;20304;28514,05078;21431,49023;2,654;3525,297852;1,134301;125,393997;0,86823;1,13547;1,4976;1,58232;1,64905;7,653;8,89905;10,5545;1271,199951;1,5338;9,7186;15,9186;5,9941;74,639
2019.02.21;19,441269;9,373251;120,932526;1,466858;8,62836;12,629183;108,992645;4,481393;14,225937;12,729627;9,741015;8,910301;3,603436;54,509575;10,762068;20,556742;4,761191;33,126373;69,28643;29,482985;407,799591;128,621918;41,350536;72,97644;76,148376;21,094374;113,071556;112,910103;187,308258;106,03141;41,640293;58,245998;205,330002;38,686718;35,512451;160,039993;124,271774;141,355087;95,7687;27,230551;93,954277;41,532669;92,619965;64,788155;102,907455;35,551125;67,521179;42,253986;44,907925;49,298512;171,660004;105,75808;49,598423;71,738495;36,034641;68,520409;1096,969971;56,959999;1323,5;2,697;398,200012;72,190002;486,5;375,5;96,099998;2,9025;2774,25;25833;7034,5;20210;28629,91992;21464,23047;2,688;3486,701904;1,134636;125,671997;0,86971;1,13488;1,49434;1,58264;1,65425;7,6156;8,90436;10,55885;1272,300049;1,53323;9,74144;15,90181;6,03927;74,510002
2019.02.22;19,668249;9,4604;121,671707;1,468296;8,641521;12,64407;108,796783;4,508729;14,395758;12,788173;9,763803;9,0083;3,618894;54,607403;10,625337;20,220533;4,810732;32,944984;69,906914;30,071049;414,118073;128,436661;40,827568;72,593475;77,211273;21,410023;114,228188;113,858513;188,732635;107,543228;42,105232;58,942001;201,910004;39,53611;35,885971;161,889999;125,354637;143,190704;95,341919;27,035315;94,105522;42,603046;93,056252;65,287666;103,12339;36,242912;68,610092;42,974174;45,544147;49,974556;176,919998;106,359291;49,950584;72,683655;36,165787;69,327225;1110,369995;57,259998;1329,199951;2,717;396,899994;71,839996;486,75;375,25;96,449997;2,961;2791,25;26002;7088,25;20263;28816,30078;21425,50977;2,655;3532,994629;1,134301;125,540001;0,86951;1,13494;1,49971;1,59517;1,66397;7,6085;8,897;10,61981;1274,300049;1,5347;9,7808;15,896;6,03131;74,472
2019.02.25;19,855753;9,499132;121,851776;1,498856;8,687593;12,581213;109,825027;4,498478;14,808173;12,921991;10,04953;9,032799;3,649809;54,392178;10,607693;20,326199;4,83904;33,460499;70,997444;30,67905;416,87204;130,965027;40,521004;74,059334;82,146103;21,563339;114,400452;112,218552;189,841492;108,144073;42,411953;59,754002;202,309998;39,411915;36,059067;164,619995;125,816483;143,377243;96,340736;27,211956;93,699028;42,583755;92,425049;65,354279;103,322044;36,344143;68,841599;42,863373;46,162182;49,851639;183,25;105,721634;50,02673;73,380615;36,128323;68,992477;1109,400024;55,48;1325,900024;2,836;395,899994;71,93;466,75;370,5;96,400002;2,95;2797;26099;7125,75;20437;28959,30078;21528,23047;2,673;3416,384521;1,134224;125,632004;0,86804;1,134;1,4893;1,58455;1,65187;7,6056;8,9005;10,58161;1272,5;1,53115;9,75026;15,8257;6,03181;74,133102
2019.02.26;19,776804;9,518497;121,77594;1,493103;8,62836;12,57956;111,244957;4,537774;14,584981;12,980539;10,051284;8,993223;3,685878;53,785652;10,497426;20,162897;4,828425;33,393673;72,426422;30,748819;416,774384;127,788376;40,295582;73,795212;84,168663;21,554321;114,613747;112,129646;188,759689;108,890289;42,436287;59,571999;201,899994;39,017036;36,077286;164,130005;125,733368;144,339233;95,605255;27,230551;93,292549;42,448757;92,666389;65,487488;103,59845;36,29353;69,030228;43,116631;46,516651;49,728725;183,539993;105,639656;50,064804;73,275612;36,343754;69,301483;1115,130005;55,5;1325,099976;2,855;388,700012;70,849998;460,25;366,25;93,550003;2,944;2791,5;26037;7117,75;20460;28772,06055;21449,39063;2,636;3382,942871;1,136751;126,206001;0,86572;1,13655;1,49843;1,5842;1,6504;7,5895;8,917;10,57697;1269,400024;1,5327;9,76268;15,712;6,02637;74,530998
2019.02.27;19,579432;9,450716;121,747528;1,532651;8,567808;12,589484;110,314667;4,527523;14,269605;12,988903;10,266893;8,957416;3,690172;53,120422;10,493015;19,845901;4,785961;32,658592;71,749535;30,878391;425,241302;129,270203;40,521004;73,314194;85,905716;21,509232;114,162582;111,418335;188,444138;108,706169;42,567749;62,948002;202,289993;38,597301;35,940632;162,809998;125,511665;144,515945;95,487221;27,453676;92,74427;42,043747;91,812416;66,161835;103,719376;36,217606;68,087074;42,958344;46,889294;49,798965;184,580002;105,093102;49,855412;73,733879;36,090851;69,198479;1116,050049;56,939999;1317,699951;2,799;388,700012;71,190002;461;363,75;95,699997;2,959;2795;26008;7121,75;20499;28757,43945;21556,50977;2,693;3384,327393;1,139315;125,93;0,85933;1,13894;1,49931;1,5834;1,65195;7,6232;8,94102;10,56835;1269,099976;1,53496;9,74896;15,753;6,03877;74,82
2019.02.28;19,263636;9,392618;121,482178;1,559615;8,544115;12,543168;110,804291;4,544609;13,95908;13,126904;10,487761;8,974378;3,731393;52,924767;10,347463;20,537529;4,837271;32,190819;71,86235;29,403246;429,655426;127,195656;40,881672;71,317879;82,036804;17,793583;113,309464;111,477608;186,965668;108,570488;42,149048;63,976002;201,300003;38,351177;35,576214;161,449997;126,222984;145,399384;94,760788;27,173346;93,576157;41,281952;91,478241;65,795525;103,287506;36,57193;67,941315;41,866188;47,052895;49,974556;183,029999;106,19278;49,617462;74,106201;36,221989;69,773567;1119,920044;57,220001;1312,800049;2,812;385,600006;71,739998;452,5;362;95,199997;2,95;2784,75;25913;7102,5;20659;28633,17969;21385,16016;2,711;3389,312256;1,138019;126,155998;0,85444;1,13858;1,49582;1,5919;1,66047;7,5997;8,93168;10,54311;1269,699951;1,5338;9,72319;15,84832;6,0418;74,817001
2019.03.01;19,510351;9,382934;122,287682;1,551705;8,509892;12,437305;112,322159;4,539482;14,255049;13,206359;10,503538;9,093105;3,720229;52,807373;10,294535;20,460682;4,821348;35,751659;72,746056;29,562721;430,299988;127,316071;40,917736;71,465233;81,089317;17,676344;114,18718;112,633492;187,055801;109,055054;42,592087;58,958;203,130005;38,895641;35,885971;162,279999;127,802589;146,724609;94,824364;27,388264;92,574112;41,118015;91,376144;66,603073;105,403679;36,580368;68,67868;41,557526;46,725693;50,009674;183,880005;106,68866;49,979137;75,032303;36,62476;70,08255;1140,98999;55,799999;1296,400024;2,859;379,399994;72,730003;454;364;96,949997;2,9335;2805;26031;7156;20695;28812,16992;21602,68945;2,755;3394,986328;1,137346;126,646004;0,85738;1,13423;1,49719;1,60125;1,66717;7,6019;8,92707;10,5063;1278,199951;1,53703;9,7326;15,99889;6,07424;74,949997
2019.03.04;19,500479;9,4023;121,794899;1,557098;8,444077;12,496854;113,497284;4,53094;14,415162;13,285815;10,403622;9,138335;3,689313;52,86607;10,360696;20,537529;4,750576;35,369797;72,426422;29,06436;422,555695;128,131088;41,161186;72,684479;81,957832;17,613216;113,555534;112,949623;186,487839;108,793396;42,806305;57,071999;201,809998;38,97768;35,667324;167,369995;127,922714;145,242371;94,60643;27,126621;92,498497;42,236607;91,775284;66,86116;105,481422;36,335709;68,129944;41,779133;46,498474;49,377541;187,25;106,679482;49,531796;75,060951;36,278183;69,842224;1147,800049;56,59;1284,800049;2,857;366,600006;71,970001;446,75;365;94,099998;2,911;2791,5;25814;7145,75;20718;28959,58984;21822,03906;2,722;3317,817383;1,137592;127,309998;0,8592;1,13587;1,51104;1,6015;1,66721;7,6172;8,928;10,52641;1281,300049;1,53925;9,74214;16,13538;6,10887;74,855698
2019.03.05;19,441269;9,470081;121,633804;1,554222;8,513841;12,558055;113,350395;4,551442;14,342383;13,277452;10,363305;9,096876;3,683302;53,453033;10,329821;20,710438;4,732883;34,462883;69,568466;29,104231;420,045898;127,010429;41,116096;71,920784;78,088905;17,459902;113,104362;112,623611;183,765274;108,250679;42,728409;55,307999;201,470001;38,913044;35,548885;171,259995;128,190567;145,232529;94,533798;27,173346;92,961685;44,907738;91,979492;66,761269;106,492027;36,183857;67,658379;41,858276;46,625721;49,237057;185;106,550903;49,836365;74,679054;36,268822;70,125473;1162,030029;56,560001;1282;2,884;359,899994;73,449997;454,25;366;96,449997;2,936;2791,5;25827;7165,5;20716;28961,59961;21726,2793;2,722;3445,985352;1,133735;126,719002;0,86024;1,1325;1,5087;1,5981;1,66136;7,5944;8,8966;10,59366;1278,699951;1,53532;9,8097;16,094469;6,10703;74,473
2019.03.06;19,263636;9,344201;120,828285;1,568963;8,824487;12,637453;112,518013;4,611239;13,823226;13,369452;10,377329;9,068605;3,704771;54,509575;10,462141;21,027433;4,768269;34,367416;68,703568;28,157347;414,518494;124,87104;40,98085;72,97924;71,930237;17,20738;112,366089;113,463341;182,827698;108,299141;42,482552;55,248001;200,669998;37,801746;35,339344;172,509995;128,486176;145,095093;94,179672;26,949081;92,88607;44,290581;91,830971;66,003654;106,69931;35,314903;66,955299;42,127354;46,962002;48,885864;184,169998;107,129456;49,826847;74,182602;36,165787;69,318626;1157,859985;56,220001;1284,900024;2,841;368,600006;73,050003;440,5;362,5;95,5;2,9185;2771,5;25666;7111,25;20852;29037,59961;21596,81055;2,692;3450,862793;1,13071;126,469002;0,85929;1,1356;1,50945;1,5952;1,66224;7,5736;8,87378;10,5188;1272,900024;1,53251;9,79635;16,0154;6,08713;74,43
2019.03.07;18,799805;9,208638;119,880608;1,534089;8,623094;12,637453;112,322159;4,700081;13,532107;13,210542;10,063555;8,851879;3,770038;53,257378;10,206321;20,940979;4,853195;34,224216;67,913864;27,270266;412,662964;122,991005;40,827568;73,046219;74,614784;16,972897;111,037201;112,633492;180,177231;106,98114;41,990826;55,318001;199,300003;37,108112;35,193584;169,130005;127,700974;144,133087;93,498627;26,678095;92,120369;42,863407;91,478241;66,73629;105,325951;34,918388;67,083893;41,933407;46,616627;49,430202;177,320007;106,615196;50,045769;73,323341;35,95034;69,052567;1143,300049;56,66;1283,800049;2,866;387,5;71,900002;431,5;356;93,650002;2,9115;2750;25467;7027,5;20698;28779,44922;21456,00977;2,636;3493,002441;1,131401;126,280998;0,8583;1,13617;1,5206;1,6081;1,67072;7,5822;8,87979;10,50901;1274,5;1,53497;9,79567;16,139999;6,14497;74,617996
2019.03.08;18,755394;9,198955;119,653152;1,523663;8,396688;12,379412;111,636673;4,684705;13,517551;13,151996;9,809381;8,640806;3,778626;52,768242;10,051948;20,864132;4,849657;34,033291;67,68824;26,732037;412,643433;121,648102;40,430828;73,260574;75,721367;16,900749;110,815704;112,435898;181,105789;107,097412;42,09063;56,827999;198,699997;37,451199;34,801826;169,600006;127,534706;144,643555;93,534988;26,77154;92,252708;42,072678;91,348297;65,77887;105,049553;34,496567;66,518021;41,73946;46,416676;49,632145;175,029999;105,816277;50,226612;73,161041;35,772373;68,494637;1142,319946;56,07;1297;2,865;389,600006;73,489998;432,75;354,75;95,300003;2,894;2747;25495;7026,75;20484;28228,41992;21025,56055;2,625;3472,416748;1,119833;125,010002;0,8554;1,13194;1,50544;1,594;1,6545;7,5097;8,78952;10,58493;1268,5;1,5226;9,826;16,237619;6,11146;74,234001
2019.03.11;19,135338;9,411983;121,396881;1,536965;8,449343;12,506778;113,301422;4,664203;13,745593;13,214725;10,060048;8,791573;3,754581;53,433468;10,391569;20,844921;4,808963;34,100113;67,575417;27,429741;390,641144;123,278091;41,639065;74,466408;78,250687;17,171309;112,964928;113,364548;186,704239;109,345795;43,548744;58,183998;202,089996;40,061642;35,202686;172,070007;127,996574;147,902573;94,751709;27,042522;93,094032;43,904854;92,434334;66,419922;106,777069;35,011192;66,946716;42,127354;47,189224;50,554031;180,410004;107,06517;50,121914;74,287621;36,690338;69,413055;1175,76001;56,790001;1288,800049;2,772;400,299988;73,199997;422,25;352,5;94;2,9;2784;25653;7164,75;20638;28503,30078;21125,08984;2,643;3468,384766;1,123242;124,739998;0,86476;1,1321;1,50721;1,59555;1,6499;7,4905;8,8155;10,581;1273,400024;1,5261;9,8165;16,194719;6,10132;74,463799
2019.03.12;19,322845;9,489448;121,794899;1,535886;8,438811;12,541514;113,007652;4,696664;13,682519;13,185451;10,01272;8,838687;3,737405;52,807373;10,545943;20,960192;4,830194;33,947376;66,992554;28,346724;366,61731;122,694626;41,521854;74,453026;77,144112;17,335199;113,43248;113,344795;185,532227;110,111397;44,038036;56,672001;202,5;40,404728;35,439548;171,919998;128,569321;148,943085;94,470222;27,042522;92,990051;44,097717;92,870613;66,603073;107,018913;35,205227;67,512619;42,248569;47,398262;50,422325;180,630005;107,046799;50,255165;74,698143;36,990074;69,722054;1193,199951;56,869999;1296,300049;2,784;396,200012;74,849998;446,25;356,5;92,800003;2,9275;2792;25553;7206,5;20631;28920,86914;21503,68945;2,605;3463,68042;1,125923;125,358002;0,84997;1,13736;1,50805;1,5914;1,64687;7,5617;8,8374;10,54739;1272,900024;1,52806;9,73978;16,101;6,11695;74,158997
2019.03.13;19,451136;9,566912;122,628838;1,549189;8,366414;12,855797;112,420097;4,686414;13,546664;13,223088;10,149447;8,84811;3,729676;53,374779;10,859102;20,98901;4,805425;34,453335;67,51902;28,884953;368,306793;123,639282;41,675148;74,895157;79,199173;17,835428;113,66217;112,712509;186,307541;110,964218;44,232773;57,792;204,059998;41,921272;35,721981;173,369995;128,781769;149,669525;94,78804;27,369576;93,61396;43,991646;93,919518;67,194183;107,684006;35,441452;67,675514;42,67688;47,798172;50,624264;180,699997;107,055992;50,502632;75,060951;37,055645;70,039635;1193,319946;58,259998;1307,5;2,82;397;75,720001;440,25;357,25;94,449997;2,9335;2814,5;25735;7267,75;20749;28807,44922;21290,24023;2,611;3447,834229;1,128745;125,627998;0,86389;1,13711;1,50778;1,5977;1,64678;7,5616;8,85964;10,57152;1271,900024;1,5306;9,74628;16,195061;6,15564;74,054001
2019.03.14;19,322845;9,518497;122,562523;1,560334;8,305863;12,850835;113,350395;4,688121;13,556366;13,386179;10,279164;8,770842;3,761451;53,492168;10,916441;20,79689;4,867349;34,548798;67,68824;27,798527;364,556732;123,815262;41,56599;73,729515;81,412315;17,862713;113,850853;113,097816;186,956635;111,051437;44,724491;57,992001;203,380005;41,160515;35,366669;170,169998;127,497765;151,367722;95,65065;27,528431;93,347855;43,875931;94,049477;66,969398;107,623528;34,749664;68,550087;42,183929;47,934517;50,878872;180,360001;106,064232;50,493111;75,404648;37,346016;70,442833;1185,550049;58,610001;1293,400024;2,855;392,600006;74,300003;448,25;361,5;93,949997;2,8885;2807,25;25710;7239,75;20877;28851,39063;21287,01953;2,63;3470,221436;1,133106;125,989998;0,85283;1,1367;1,5061;1,59876;1,6513;7,5905;8,8913;10,53;1279,900024;1,5321;9,70299;16,337999;6,19651;74,073997
2019.03.15;19,49061;9,518497;123,150078;1,581186;8,31508;12,892187;114,18277;4,672745;14,187121;13,666366;10,296694;8,82361;3,778626;54,392178;10,863513;21,133099;4,876196;35,322067;68,308716;27,748692;370,113464;122,870605;41,202179;74,064468;78,724937;18,135565;114,375839;113,572014;187,587708;112,330681;45,306278;55,085999;204,309998;42,217129;36,122841;165,979996;127,109802;152,604599;96,749352;27,378922;93,537926;44,319508;95,089111;66,727959;108,236786;35,24741;69,741867;42,119278;48,352596;51,265182;180,970001;106,211151;50,388412;76,24482;37,908035;70,511971;1184,459961;58,52;1301,800049;2,795;400,5;75,5;462,25;373,25;94,599998;2,9035;2811,889893;25758,89063;7270,350098;21045;29012,25977;21450,84961;2,593;3494,711914;1,130838;126,360001;0,85286;1,13471;1,5067;1,5994;1,65383;7,5924;8,8737;10,51684;1283,800049;1,5323;9,68831;16,419001;6,18199;74,041
2019.03.18;19,64851;9,615328;123,623932;1,605634;8,387477;13,021209;113,937958;4,696664;13,889931;13,783459;10,582421;8,883918;3,826718;54,6661;10,885567;21,08507;4,879735;35,092953;67,895065;28,546066;363,560608;124,194984;41,302227;73,970673;80,621918;18,144659;115,015694;111,754227;187,957367;113,939415;45,768791;53,897999;206,679993;42,003319;36,305046;160,470001;126,712578;152,11377;97,330482;27,864826;94,716415;45,168102;94,225845;67,502235;108,729141;35,27272;69,150269;42,846584;48,63435;50,984234;181,830002;107,689598;50,883358;75,261452;37,392849;70,321793;1184,26001;59,09;1300,300049;2,85;390,600006;75,269997;456,75;371,5;93,650002;2,9035;2840,5;25965;7360,75;21235;29409,00977;21584,5;2,602;3557,131104;1,131977;126,269997;0,8512;1,13462;1,5098;1,5978;1,65395;7,5957;8,88488;10,45638;1285,099976;1,531;9,65997;16,3358;6,16578;73,351379
2019.03.19;19,737328;9,566912;123,642876;1,607791;8,807377;13,141959;114,231743;4,715457;14,036092;13,76673;10,713889;9,132682;3,86708;56,740044;11,013475;21,651821;4,906274;35,369797;69,267624;28,526134;364,683655;124,24128;41,438652;73,796509;80,542885;18,190138;115,245384;108,671898;188,43515;114,016937;45,406078;53,493999;205,149994;43,683949;36,223049;161,570007;127,885757;151,750565;96,976357;27,705971;94,896996;45,380249;94,58786;67,3274;108,210899;35,686108;69,296021;42,701122;48,452572;50,483788;182,139999;108,442619;51,435398;76,340286;37,261715;70,80587;1198,849976;59,029999;1305;2,874;385,5;75,650002;456,5;371,25;93,449997;2,9195;2836,5;25906;7376,5;21430;29466,2793;21566,84961;2,614;3585,598877;1,13362;126,248001;0,85469;1,13493;1,51203;1,5962;1,65615;7,5996;8,8964;10,46085;1281,900024;1,53176;9,68854;16,355431;6,19612;72,973
2019.03.20;19,70772;9,634694;123,206947;1,603477;8,586237;13,047674;113,154541;4,73596;13,855829;13,733276;10,631503;9,012068;3,891985;56,133511;10,859102;21,623003;4,890351;34,749279;68,214706;28,695576;367,349731;123,185463;41,411366;73,702728;80,780006;18,181042;114,515297;108,662018;187,786041;113,890961;45,80286;54,720001;203,270004;43,358265;36,305046;165,440002;126,82338;150,92601;94,906075;26,762194;93,747025;45,322392;94,420769;67,702042;107,701279;35,576431;68,961632;43,145588;48,407127;50,633041;181,279999;108,653839;50,102871;76,321182;36,971344;70,952827;1223,969971;59,830002;1300,5;2,82;381,100006;75,5;464,75;371,5;94,75;2,9155;2827;25729;7409,5;21330;29320,9707;21608,91992;2,535;3576,836182;1,135486;126,489998;0,8555;1,1341;1,51279;1,6014;1,6557;7,6111;8,9106;10,4444;1282,400024;1,53413;9,6804;16,46438;6,21404;73,079002
2019.03.21;19,885359;9,518497;124,61898;1,592691;8,621778;13,092336;113,69313;4,766713;14,464823;13,779277;10,447445;9,023376;3,934065;56,544388;11,070815;21,536551;4,909812;34,367416;67,895065;29,313541;363,970764;124,157944;41,393173;74,921944;81,175217;18,390226;116,024666;107,348083;188,967056;116,507576;47,489796;54,804001;204,429993;45,730045;37,389194;166,080002;127,571655;152,938339;93,407845;26,332355;94,146179;45,22596;95,135513;68,093323;108,711861;35,728287;69,656136;43,388023;49,025166;51,177387;181,5;109,68232;51,435398;76,43576;37,514622;71,704887;1231,540039;59,98;1306,099976;2,821;378,399994;77,18;466,5;376,25;94,800003;2,9;2862,5;26011;7534,5;21373;29071,56055;21608,91992;2,537;3542,431152;1,142792;126,458;0,86535;1,13245;1,51854;1,60198;1,6511;7,6409;8,96886;10,4257;1285,300049;1,53762;9,7022;16,264;6,20029;72,943001
2019.03.22;19,510351;9,334518;122,240311;1,550627;8,408537;12,984818;112,028381;4,812841;14,143273;13,67473;9,974154;8,735035;3,946088;54,940018;11,370742;21,2964;4,904505;33,73735;66,672905;28,027773;353,687408;120,184792;41,775181;72,242355;78,883011;17,589861;114,392265;106,923279;184,504532;113,435486;46,506363;52,905998;200,550003;44,128963;36,833454;164,339996;126,472389;150,258499;90,583908;25,239063;93,404869;43,644493;94,365074;67,002693;106,319267;35,306469;68,387169;42,224335;47,934517;52,468021;176,259995;110,857765;50,226612;74,440369;36,961971;71,134369;1205,5;59,040001;1311,599976;2,753;368,299988;76,580002;466;378,25;93,900002;2,836;2810,75;25570;7368,75;21079;29113,35938;21627,33984;2,455;3558,986572;1,137501;126,010002;0,8663;1,1281;1,52;1,60059;1,65281;7,6101;8,9254;10,432;1282,400024;1,5336;9,6096;16,16087;6,21513;72,641998
2019.03.25;19,520218;9,315153;122,098152;1,545234;8,57834;12,921961;113,497284;4,800883;13,597613;13,666366;9,988178;8,642691;3,941794;55,957424;11,256063;21,39246;4,961123;33,221836;66,729324;27,928101;361,783234;121,675888;41,866138;71,371475;78,092606;17,253345;114,170784;106,488579;183,197327;114,026649;45,94405;52,084;199,440002;43,204124;36,368816;166,289993;126,195229;150,219223;89,830254;25,080214;93,300331;43,374489;94,643547;66,536484;106,146507;35,340214;68,172813;42,596066;47,925426;52,748981;178,770004;110,977158;50,198059;74,688614;36,699703;71,186234;1193;58,82;1321,900024;2,755;363;77,730003;469,5;379,75;94,25;2,8495;2807;25577;7355,25;21060;28523,34961;20977,10938;2,42;3502,470703;1,129586;124,342003;0,8553;1,1227;1,5161;1,59528;1,6415;7,5139;8,8621;10,4633;1284;1,5275;9,6688;16,35121;6,41213;72,909698
