Date;ICLN;ENI.MI;ENEL.MI;XOM;CL=F
2018.01.03;8,905707;10,945138;4,031356;68,547745;61,630001
2018.01.04;8,839669;11,204611;4,158328;68,642632;62,009998
2018.01.05;8,867972;11,346146;4,237686;68,58728;61,439999
2018.01.08;9,00005;11,41691;4,225781;68,89563;61,73
2018.01.09;8,981181;11,401185;4,225781;68,603104;62,959999
2018.01.10;8,962312;11,41691;4,146424;68,057556;63,57
2018.01.11;9,141558;11,55844;4,142456;68,729591;63,799999
2018.01.12;9,113256;11,574167;4,162295;69,196075;64,300003
2018.01.16;9,07552;11,723562;4,261492;68,76123;63,73
2018.01.17;9,132125;11,684248;4,273396;69,575562;63,970001
2018.01.18;9,066085;11,755014;4,249589;69,124916;63,950001
2018.01.19;9,084953;11,66066;4,277363;68,903526;63,369999
2018.01.22;9,084953;11,74715;4,261178;69,773247;63,490002
2018.01.23;9,056652;11,762877;4,240943;69,812759;64,470001
2018.01.24;9,018916;11,723562;4,192383;69,994606;65,610001
2018.01.25;9,047218;11,739288;4,176197;69,868103;65,510002
2018.01.26;9,047218;11,755014;4,192383;70,366219;66,139999
2018.01.29;9,018916;11,629209;4,14706;69,583481;65,559998
2018.01.30;9,018916;11,435781;4,101737;68,611008;64,5
2018.01.31;9,028349;11,390178;4,135729;69,022125;64,730003
2018.02.01;8,981181;11,471951;4,100118;70,421547;65,800003
2018.02.02;8,783067;11,281669;4,022421;66,832085;65,449997
2018.02.05;8,509479;11,129129;3,973052;63,029137;64,150002
2018.02.06;8,584951;10,814612;3,859744;61,945972;63,389999
2018.02.07;8,537782;10,992315;3,944725;60,831192;61,790001
2018.02.08;8,311365;10,750137;3,821706;60,143341;61,150002
2018.02.09;8,349102;10,534694;3,750483;60,526718;59,200001
2018.02.12;8,500046;10,600743;3,794188;61,03791;59,290001
2018.02.13;8,613254;10,498526;3,76667;60,942047;59,189999
2018.02.14;8,726462;10,566147;3,868647;61,069859;60,599998
2018.02.15;8,915142;10,61804;3,878359;60,870167;61,34
2018.02.16;8,952878;10,718687;3,933395;61,133751;61,68
2018.02.20;8,915142;10,778444;3,860554;60,502769;61,900002
2018.02.21;8,962312;10,78159;3,8039;59,815861;61,68
2018.02.22;8,981181;10,756427;3,821706;60,590622;62,77
2018.02.23;8,924577;10,84292;3,913161;61,924477;63,549999
2018.02.26;9,037784;10,899533;3,905877;62,970795;63,91
2018.02.27;8,905707;10,866509;3,914779;61,900509;63,009998
2018.02.28;8,830235;10,783162;3,867838;60,494774;61,639999
2018.03.01;8,773632;10,67151;3,854079;60,06348;60,990002
2018.03.02;8,830235;10,518969;3,769098;60,343029;61,25
2018.03.05;8,858538;10,534694;3,80471;60,918098;62,57
2018.03.06;8,924577;10,481227;3,827371;60,846218;62,599998
2018.03.07;8,943444;10,625904;3,86622;59,312664;61,150002
2018.03.08;8,934011;10,679371;3,917208;59,200851;60,119999
2018.03.09;9,00005;10,687235;3,91397;59,552292;62,040001
2018.03.12;9,047218;10,786306;3,911543;60,095406;61,360001
2018.03.13;9,028349;10,850781;3,941488;59,528324;60,709999
2018.03.14;9,047218;10,78159;3,925301;58,78553;60,959999
2018.03.15;9,056652;10,869654;3,952818;59,440475;61,189999
2018.03.16;8,990615;11,086668;3,990048;59,999569;62,34
2018.03.19;9,037784;10,95929;3,925301;59,224815;62,060001
2018.03.20;9,113256;11,110259;3,946344;59,097019;63,400002
2018.03.21;9,141558;11,196749;3,944725;59,935665;65,169998
2018.03.22;8,981181;11,14171;3,881597;58,705643;64,300003
2018.03.23;8,858538;11,092958;3,92611;58,218426;65,879997
2018.03.26;9,16986;11,053645;3,873503;59,105011;65,550003
2018.03.27;9,028349;11,165298;3,882406;58,865387;65,25
2018.03.28;8,943444;11,135419;4,026468;58,154541;64,379997
2018.03.29;8,981181;11,234491;4,022421;59,592224;64,940002
2018.04.02;8,849104;11,234491;4,022421;58,482018;63,009998
2018.04.03;9,056652;11,347717;4,010282;59,919701;63,509998
2018.04.04;9,141558;11,445216;4,016757;59,799885;63,369999
2018.04.05;9,207596;11,685821;4,087169;60,718407;63,540001
2018.04.06;9,07552;11,706264;4,083932;59,799885;62,060001
2018.04.09;9,198161;11,784893;4,114687;59,799885;63,419998
2018.04.10;9,254766;11,899691;4,108212;61,557079;65,510002
2018.04.11;9,226462;11,973602;4,096881;61,844612;66,82
2018.04.12;9,273634;12,053804;4,137348;61,676899;67,07
2018.04.13;9,188728;12,134006;4,138967;62,172081;67,389999
2018.04.16;9,132125;12,146587;4,114687;62,731174;66,220001
2018.04.17;9,198161;12,329005;4,176197;62,56345;66,519997
2018.04.18;9,283068;12,420215;4,205332;63,274315;68,470001
2018.04.19;9,273634;12,580618;4,202096;63,434055;68,290001
2018.04.20;9,235896;12,542875;4,184289;63,098602;68,379997
2018.04.23;9,160426;12,649809;4,210189;63,55386;68,639999
2018.04.24;9,094387;12,602634;4,19562;62,579414;67,699997
2018.04.25;9,066085;12,462676;4,205332;63,497948;68,050003
2018.04.26;9,179293;12,714287;4,257131;64,584206;68,190002
2018.04.27;9,33967;12,704851;4,249037;62,132153;68,099998
2018.04.30;9,2925;12,737875;4,263606;62,100197;68,57
2018.05.01;9,301934;12,737875;4,263606;61,461216;67,25
2018.05.02;9,254766;12,833802;4,321878;61,341415;67,93
2018.05.03;9,235896;12,681261;4,305692;61,133751;68,43
2018.05.04;9,254766;12,855818;4,359108;61,421288;69,720001
2018.05.07;9,301934;13,102714;4,360726;62,092213;70,730003
2018.05.08;9,188728;12,766181;4,252275;62,371754;69,059998
2018.05.09;9,273634;13,120012;4,240943;63,8414;71,139999
2018.05.10;9,443446;12,901424;4,106594;65,271088;71,360001
2018.05.11;9,367973;12,926585;4,103356;65,57769;70,699997
2018.05.14;9,415142;13,112149;4,134111;66,021431;70,959999
2018.05.15;9,386842;13,181343;4,158391;65,989166;71,309998
2018.05.16;9,415142;13,00364;4,003808;66,174728;71,489998
2018.05.17;9,386842;13,053962;4,032943;66,06176;71,489998
2018.05.18;9,311369;13,014648;3,964149;65,593834;71,279999
2018.05.21;9,424577;12,911511;3,964959;66,384514;72,239998
2018.05.22;9,452881;12,97436;3,9512;65,868134;72,129997
2018.05.23;9,415142;12,830935;3,947153;66,279617;71,839996
2018.05.24;9,301934;12,713294;3,932586;64,762802;70,709999
2018.05.25;9,188728;12,397436;3,842749;63,504189;67,879997
2018.05.29;9,047218;12,162152;3,720537;63,270206;66,730003
2018.05.30;9,198161;12,481235;3,845985;65,755188;68,209999
2018.05.31;9,160426;12,481235;3,806329;65,545418;67,040001
2018.06.01;9,113256;12,676229;3,831417;66,021431;65,809998
2018.06.04;8,905707;12,558589;3,874312;65,327576;64,75
2018.06.05;8,773632;12,450618;3,80309;65,093597;65,519997
2018.06.06;8,764199;12,449005;3,794188;66,206993;64,730003
2018.06.07;8,679291;12,594042;3,788523;66,868584;65,949997
2018.06.08;8,745329;12,266904;3,71811;67,449493;65,739998
2018.06.11;8,688725;12,594042;3,85246;67,046089;66,099998
2018.06.12;8,688725;12,624661;3,859744;66,497444;66,360001
2018.06.13;8,688725;12,498961;3,869457;65,76326;66,639999
2018.06.14;8,669859;12,742302;3,943915;66,069847;66,889999
2018.06.15;8,641556;12,449005;3,943107;65,077469;65,059998
2018.06.18;8,594386;12,515078;3,912352;65,206558;65,849998
2018.06.19;8,550389;12,521523;3,909923;65,109734;65,07
2018.06.20;8,550389;12,436112;3,904258;64,908035;66,220001
2018.06.21;8,493004;12,216946;3,814422;64,294853;65,540001
2018.06.22;8,559955;12,598876;3,84113;65,658356;68,580002
2018.06.25;8,512134;12,313637;3,789332;64,335205;68,080002
2018.06.26;8,43562;12,434501;3,818467;65,061302;70,529999
2018.06.27;8,282592;12,777757;3,862172;65,924622;72,760002
2018.06.28;8,282592;12,819654;3,837083;66,134384;73,449997
2018.06.29;8,349541;12,816432;3,850033;66,747574;74,150002
2018.07.02;8,349541;12,710072;3,83951;65,964973;73,940002
2018.07.03;8,387798;13,017873;3,90183;66,352219;74,139999
2018.07.05;8,406927;13,066218;3,928538;66,408676;72,940002
2018.07.06;8,493004;13,03721;3,953629;66,424843;73,800003
2018.07.09;8,607777;13,146793;3,92773;66,884727;73,849998
2018.07.10;8,579082;13,319228;3,922063;67,49791;74,110001
2018.07.11;8,473876;13,095225;3,893736;66,634605;70,379997
2018.07.12;8,579082;13,101672;3,936631;66,715302;70,330002
2018.07.13;8,53126;13,117786;3,943107;67,21553;71,010002
2018.07.16;8,493004;12,935684;3,922873;66,55394;68,059998
2018.07.17;8,493004;13,003368;3,949581;66,408676;68,080002
2018.07.18;8,512134;13,001757;3,969815;66,33609;68,760002
2018.07.19;8,512134;12,956634;3,968195;66,166664;69,459999
2018.07.20;8,559955;12,96147;3,970623;65,6745;70,459999
2018.07.23;8,550389;12,996921;3,931534;65,6745;67,889999
2018.07.24;8,655595;13,083945;3,901591;66,973465;68,519997
2018.07.25;8,799059;13,075887;3,878303;67,441429;69,300003
2018.07.26;8,684288;13,141958;3,890779;67,965851;69,610001
2018.07.27;8,703417;13,053327;3,922385;66,094048;68,690002
2018.07.30;8,722544;13,122621;3,911573;65,948822;70,129997
2018.07.31;8,712981;13,266047;3,967297;65,76326;68,760002
2018.08.01;8,66516;13,167743;3,813429;64,859619;67,660004
2018.08.02;8,626905;13,056548;3,738574;64,472359;68,959999
2018.08.03;8,579082;13,056548;3,764358;64,706345;68,489998
2018.08.06;8,550389;13,127456;3,76519;64,690193;69,010002
2018.08.07;8,540826;13,383687;3,814261;65,569633;69,169998
2018.08.08;8,540826;13,295053;3,812598;65,133942;66,940002
2018.08.09;8,521697;13,203197;3,795132;64,803139;66,809998
2018.08.10;8,359107;12,85672;3,716949;64,73793;67,629997
2018.08.13;8,273028;12,858332;3,69782;64,036926;67,199997
2018.08.14;8,13913;12,984031;3,724436;63,833122;67,040001
2018.08.15;8,014795;12,984031;3,724436;62,716412;65,010002
2018.08.16;8,110435;12,821266;3,685344;63,580429;65,459999
2018.08.17;8,158257;12,75036;3,680355;63,792381;65,910004
2018.08.20;8,273028;12,901841;3,667878;64,2407;66,43
2018.08.21;8,359107;13,032376;3,706969;64,257004;67,349998
2018.08.22;8,339978;13,150017;3,691167;65,178108;67,860001
2018.08.23;8,234771;13,080722;3,648749;64,460777;67,830002
2018.08.24;8,311284;13,214478;3,66372;64,900963;68,720001
2018.08.27;8,387798;13,24026;3,649581;65,536774;68,870003
2018.08.28;8,349541;13,146793;3,622966;65,43895;68,529999
2018.08.29;8,397363;13,2177;3,635441;65,911728;69,510002
2018.08.30;8,273028;13,053327;3,583875;65,626434;70,25
2018.08.31;8,339978;12,876057;3,543121;65,349297;69,800003
2018.09.04;8,215644;12,992088;3,568904;65,447098;69,870003
2018.09.05;8,167823;12,859942;3,568072;66,319283;68,720001
2018.09.06;8,167823;12,751971;3,641263;65,585678;67,769997
2018.09.07;8,12;12,671394;3,661225;66,702408;67,75
2018.09.10;8,12;12,771309;3,792636;66,604599;67,540001
2018.09.11;8,148694;12,795482;3,814261;67,542007;69,25
2018.09.12;8,167823;12,906676;3,790972;67,762085;70,370003
2018.09.13;8,12;12,882504;3,764358;67,101822;68,589996
2018.09.14;8,100872;12,880893;3,757704;67,590912;68,989998
2018.09.17;8,12;12,998533;3,791804;67,990326;68,910004
2018.09.18;8,215644;13,03721;3,783488;68,169662;69,849998
2018.09.19;8,244336;13,075887;3,754377;68,984779;71,120003
2018.09.20;8,330414;13,16452;3,782655;69,139656;70,800003
2018.09.21;8,359107;13,141958;3,853352;69,424957;70,779999
2018.09.24;8,282592;13,361956;3,800954;70,590599;72,080002
2018.09.25;8,244336;13,686164;3,825074;70,509079;72,279999
2018.09.26;8,244336;13,725863;3,835054;69,922188;71,57
2018.09.27;8,234771;13,67293;3,80927;69,914032;72,120003
2018.09.28;8,225207;13,466164;3,669542;69,302681;73,25
2018.10.01;8,206079;13,497594;3,64459;69,946632;75,300003
2018.10.02;8,273028;13,515788;3,667047;70,476486;75,230003
2018.10.03;8,234771;13,543909;3,7602;70,223778;76,410004
2018.10.04;8,12;13,462857;3,709465;69,759171;74,330002
2018.10.05;8,062617;13,454587;3,678691;69,563515;74,339996
2018.10.08;8,129564;13,105567;3,640432;70,207489;74,290001
2018.10.09;8,13913;13,449625;3,667047;70,517235;74,959999
2018.10.10;7,89046;13,360301;3,6396;68,895103;73,169998
2018.10.11;7,794818;12,993089;3,614649;66,514931;70,970001
2018.10.12;7,938282;12,918653;3,566409;66,335587;71,339996
2018.10.15;7,909589;13,036096;3,583875;65,879128;71,779999
2018.10.16;8,07218;13,093989;3,704474;66,188858;71,919998
2018.10.17;8,053052;12,888879;3,671206;66,433411;69,75
2018.10.18;7,966974;12,647377;3,628788;66,718712;68,650002
2018.10.19;7,995667;12,728431;3,684512;66,816528;69,120003
2018.10.22;8,005231;12,549786;3,690335;66,148125;69,169998
2018.10.23;7,852202;12,364524;3,66871;65,080299;66,43
2018.10.24;7,670484;12,175956;3,642927;63,270706;66,82
2018.10.25;7,785254;12,384374;3,690335;63,833122;67,330002
2018.10.26;7,727869;12,516702;3,642927;63,197334;67,589996
2018.10.29;7,565278;12,705274;3,659561;62,806084;67,040001
2018.10.30;7,670484;12,725122;3,648749;64,216248;66,18
2018.10.31;7,756561;12,98978;3,604668;64,949875;65,309998
2018.11.01;7,976539;12,758204;3,642095;65,756851;63,689999
2018.11.02;7,976539;12,703617;3,665383;66,800224;63,139999
2018.11.05;8,09131;12,779708;3,685344;66,547531;63,099998
2018.11.06;8,177387;12,685423;3,674533;66,832832;62,209999
2018.11.07;8,406927;12,930232;3,738574;67,680557;61,669998
2018.11.08;8,349541;12,880609;3,717781;66,604599;60,669998
2018.11.09;8,273028;12,783017;3,728594;66,588135;60,189999
2018.11.12;8,244336;12,809482;3,709465;65,731796;59,93
2018.11.13;8,244336;12,528282;3,717781;64,224968;55,689999
2018.11.14;8,225207;12,344674;3,737743;63,722698;56,25
2018.11.15;8,282592;12,386028;3,702811;64,381424;56,459999
2018.11.16;8,339978;12,323171;3,742733;65,015442;56,459999
2018.11.19;8,2539;12,174301;3,7943;65,229515;56,759998
2018.11.20;8,12;11,952649;3,824242;63,376892;53,43
2018.11.21;8,273028;12,098211;3,874976;63,862671;54,630001
2018.11.23;8,263464;11,628442;3,913235;62,158249;50,419998
2018.11.26;8,320849;11,823627;3,954822;63,385117;51,630001
2018.11.27;8,464313;11,739267;3,962307;63,442757;51,560001
2018.11.28;8,636469;11,706186;3,975614;64,59549;50,290001
2018.11.29;8,607777;11,757463;3,957317;65,097771;51,450001
2018.11.30;8,598212;11,782276;3,983931;65,460068;50,93
2018.12.03;8,693852;12,002272;4,003892;66,876312;52,950001
2018.12.04;8,579082;11,921221;3,990585;65,402435;53,25
2018.12.06;8,540826;11,441526;3,948167;64,546112;51,490002
2018.12.07;8,339978;11,673103;3,949;63,928551;52,610001
2018.12.10;8,349541;11,529195;3,944009;63,022812;51
2018.12.11;8,349541;11,633404;3,998071;63,138092;51,650002
2018.12.12;8,473876;11,774004;4,101205;62,594654;51,150002
2018.12.13;8,36867;11,795507;4,175227;63,385117;52,580002
2018.12.14;8,378234;11,701221;4,173563;62,232357;51,200001
2018.12.17;8,177387;11,545735;4,170237;60,964333;49,880001
2018.12.18;8,133812;11,424986;4,168573;59,284592;46,240002
2018.12.19;8,036982;11,537465;4,261725;58,28006;47,200001
2018.12.20;7,949833;11,43491;4,281687;56,509743;45,880001
2018.12.21;7,775537;11,391903;4,313292;56,089821;45,59
2018.12.24;7,756171;11,391903;4,313292;53,940754;42,529999
2018.12.26;7,988564;11,391903;4,313292;56,517979;46,220001
2018.12.27;7,949833;11,18183;4,198515;56,764999;44,610001
2018.12.28;7,9692;11,3704;4,195188;56,130985;45,330002
2018.12.31;7,998249;11,3704;4,195188;56,147453;45,41
2019.01.02;8,056347;11,396865;4,228457;57,382557;46,540001
2019.01.03;7,988564;11,446488;4,23012;56,501522;47,09
2019.01.04;8,230642;11,860019;4,288341;58,584709;47,959999
2019.01.07;8,298425;11,755809;4,286677;58,889362;48,52
2019.01.08;8,395256;11,683028;4,304975;59,317524;49,779999
2019.01.09;8,463037;11,790545;4,294994;59,630417;52,360001
2019.01.10;8,55987;11,778967;4,366522;59,325764;52,59
2019.01.11;8,608286;11,719419;4,324936;59,054047;51,59
2019.01.14;8,569552;11,678065;4,333253;58,979946;50,509998
2019.01.15;8,521136;11,785583;4,34157;59,012875;52,110001
2019.01.16;8,550187;11,810394;4,339907;58,988174;52,310001
2019.01.17;8,676066;11,759118;4,358204;59,391632;52,07
2019.01.18;8,666384;12,08167;4,414762;60,099754;53,799999
2019.01.22;8,55987;11,972499;4,419887;59,194008;52,57
2019.01.23;8,666384;11,840168;4,385717;58,708225;52,619999
2019.01.24;8,860044;11,922875;4,425013;58,790558;53,130001
2019.01.25;8,918144;12,051895;4,435264;59,054047;53,689999
2019.01.28;8,869729;11,936108;4,411345;58,658802;51,990002
2019.01.29;8,966559;12,010543;4,477976;58,881126;53,310001
2019.01.30;9,024658;12,111444;4,471142;59,52338;54,23
2019.01.31;9,189272;12,245428;4,498478;60,338539;53,790001
2019.02.01;9,198955;12,217308;4,416471;62,512306;55,259998
2019.02.04;9,189272;12,228887;4,42843;61,606567;54,560001
2019.02.05;9,257054;12,356253;4,419887;62,240582;53,66
2019.02.06;9,198955;12,290089;4,42843;61,968864;54,009998
2019.02.07;9,102124;12,020467;4,384008;61,491295;52,639999
2019.02.08;9,082758;12,005579;4,358381;61,591209;52,720001
2019.02.11;9,160222;12,116405;4,390842;61,691101;52,41
2019.02.12;9,237687;12,204075;4,440389;62,773403;53,099998
2019.02.13;9,24737;12,28678;4,455766;63,48106;53,900002
2019.02.14;9,334518;12,223924;4,452348;63,497704;54,41
2019.02.15;9,295786;12,505124;4,472851;64,696556;55,59
2019.02.19;9,363568;12,569635;4,464308;65,129501;56,09
2019.02.20;9,315153;12,614296;4,469434;65,37925;56,919998
2019.02.21;9,373251;12,629183;4,481393;64,788155;56,959999
2019.02.22;9,4604;12,64407;4,508729;65,287666;57,259998
2019.02.25;9,499132;12,581213;4,498478;65,354279;55,48
2019.02.26;9,518497;12,57956;4,537774;65,487488;55,5
2019.02.27;9,450716;12,589484;4,527523;66,161835;56,939999
2019.02.28;9,392618;12,543168;4,544609;65,795525;57,220001
2019.03.01;9,382934;12,437305;4,539482;66,603073;55,799999
2019.03.04;9,4023;12,496854;4,53094;66,86116;56,59
2019.03.05;9,470081;12,558055;4,551442;66,761269;56,560001
2019.03.06;9,344201;12,637453;4,611239;66,003654;56,220001
2019.03.07;9,208638;12,637453;4,700081;66,73629;56,66
2019.03.08;9,198955;12,379412;4,684705;65,77887;56,07
2019.03.11;9,411983;12,506778;4,664203;66,419922;56,790001
2019.03.12;9,489448;12,541514;4,696664;66,603073;56,869999
2019.03.13;9,566912;12,855797;4,686414;67,194183;58,259998
2019.03.14;9,518497;12,850835;4,688121;66,969398;58,610001
2019.03.15;9,518497;12,892187;4,672745;66,727959;58,52
2019.03.18;9,615328;13,021209;4,696664;67,502235;59,09
2019.03.19;9,566912;13,141959;4,715457;67,3274;59,029999
2019.03.20;9,634694;13,047674;4,73596;67,702042;59,830002
2019.03.21;9,518497;13,092336;4,766713;68,093323;59,98
2019.03.22;9,334518;12,984818;4,812841;67,002693;59,040001
2019.03.25;9,315153;12,921961;4,800883;66,536484;58,82
2019.03.26;9,382934;12,915345;4,870931;67,402321;59,939999
2019.03.27;9,295786;12,893842;4,881183;66,886154;59,41
2019.03.28;9,411983;12,802864;4,857263;67,21917;59,299999
2019.03.29;9,450716;13,02948;4,87264;67,269119;60,139999
2019.04.01;9,537865;13,092336;4,833344;68,043373;61,59
2019.04.02;9,576597;13,059252;4,835907;67,751984;62,580002
2019.04.03;9,586278;13,153538;4,876057;67,352364;62,459999
2019.04.04;9,663743;13,031134;4,864951;68,309792;62,099998
2019.04.05;9,779943;13,107222;4,864097;68,676102;63,080002
2019.04.08;9,770258;13,079103;4,848721;69,1007;64,400002
2019.04.09;9,702477;13,140306;4,835052;68,209885;63,98
2019.04.10;9,818673;13,183311;4,848721;67,901855;64,610001
2019.04.11;9,721842;13,170078;4,820531;68,226532;63,580002
2019.04.12;9,702477;13,080756;4,79234;67,369019;63,889999
2019.04.15;9,770258;12,960006;4,767567;67,144234;63,400002
2019.04.16;9,760575;12,758204;4,678725;67,602135;64,050003
2019.04.17;9,80899;12,761512;4,716311;67,793625;63,759998
2019.04.18;9,779943;12,763165;4,719729;67,543846;64
2019.04.22;9,779943;12,763165;4,719729;69,017456;65,699997
2019.04.23;9,867088;13,06587;4,714603;69,417061;66,300003
2019.04.24;9,818673;12,860759;4,70179;68,068359;65,889999
2019.04.25;9,779943;12,824368;4,730834;68,451317;65,209999
2019.04.26;9,799306;12,688731;4,770983;67,011017;63,299999
2019.04.29;9,799306;12,486929;4,743648;66,578117;63,5
2019.04.30;9,838038;12,586176;4,817113;66,836189;63,91
2019.05.01;9,799306;12,586176;4,817113;65,495804;63,599998
2019.05.02;9,750893;12,433997;4,76415;64,346901;61,810001
2019.05.03;9,896137;12,478659;4,779526;64,496758;61,939999
2019.05.06;9,741209;12,300014;4,750482;64,213699;62,25
2019.05.07;9,799306;11,984076;4,785506;63,87236;61,400002
2019.05.08;9,760575;11,975807;4,763296;63,972263;62,119999
2019.05.09;9,683109;11,846786;4,714603;63,913975;61,700001
2019.05.10;9,760575;11,798816;4,741939;64,469772;61,66
2019.05.13;9,489448;11,927836;4,704352;63,754005;61,040001
2019.05.14;9,595963;12,078362;4,762441;63,838192;61,779999
2019.05.15;9,615328;12,007234;4,761588;64,309769;62,02
2019.05.16;9,692792;12,199112;4,775256;64,301346;62,869999
2019.05.17;9,566912;12,273547;4,808571;63,922417;62,759998
2019.05.20;9,537865;12,26164;4,86068;63,91399;63,099998
2019.05.21;9,663743;12,367109;4,929873;64,208717;62,990002
2019.05.22;9,721842;12,263341;4,922186;63,627674;61,419998
2019.05.23;9,537865;11,839764;4,852138;62,137196;57,91
2019.05.24;9,586278;11,953737;4,945251;62,398235;58,630001
2019.05.28;9,721842;11,929922;4,929873;61,143547;59,139999
2019.05.29;9,644378;11,68156;4,817113;60,764603;58,810001
2019.05.30;9,721842;11,645836;4,747065;60,604607;56,59
2019.05.31;9,673427;11,550573;4,75817;59,594105;53,5
2019.06.03;9,828356;11,754707;4,795757;60,528812;53,25
2019.06.04;9,944554;11,923119;4,876911;61,968784;53,48
2019.06.05;9,925188;11,795534;4,891433;61,455112;51,68
2019.06.06;9,905821;11,822751;4,959774;62,575081;52,59
2019.06.07;10,080115;11,873785;5,032384;62,802441;53,990002
2019.06.10;10,080115;11,907808;4,978567;63,08033;53,259998
2019.06.11;10,118849;11,946933;4,995652;63,021385;53,27
2019.06.12;10,060751;11,754707;5,031529;62,339298;51,139999
2019.06.13;10,167265;11,826155;5,117809;62,886646;52,279999
2019.06.14;10,089802;11,860177;5,185295;62,608757;52,509998
2019.06.17;10,039068;11,797235;5,193837;63,231899;51,93
2019.06.18;10,214679;12,040494;5,327955;63,779251;53,900002
2019.06.19;10,243948;12,096632;5,27072;63,425575;53,759998
2019.06.20;10,390288;12,212306;5,287805;64,511864;56,650002
2019.06.21;10,351264;12,423245;5,323683;65,42131;57,43
2019.06.24;10,351264;12,351797;5,317703;64,798172;57,900002
2019.06.25;10,243948;12,282053;5,297202;64,225555;57,830002
2019.06.26;10,26346;12,33989;5,189566;64,503441;59,380001
2019.06.27;10,351264;12,304168;5,197254;63,846619;59,43
2019.06.28;10,380535;12,423245;5,245092;64,528702;58,470001
2019.07.01;10,458584;12,452165;5,233133;64,469772;59,09
2019.07.02;10,487852;12,331385;5,347602;63,762424;56,25
2019.07.03;10,585413;12,390924;5,47403;64,368729;57,34
2019.07.05;10,585413;12,375615;5,467197;64,107666;57,509998
2019.07.08;10,575657;12,464072;5,47574;64,402405;57,66
2019.07.09;10,575657;12,375615;5,474885;64,360291;57,830002
2019.07.10;10,585413;12,508302;5,489408;65,269745;60,43
2019.07.11;10,5659;12,588254;5,561165;65,320251;60,200001
2019.07.12;10,51712;12,610369;5,510764;65,370781;60,209999
2019.07.15;10,487852;12,513403;5,545788;64,907646;59,580002
2019.07.16;10,478095;12,474279;5,510764;63,939243;57,619999
2019.07.17;10,51712;12,259938;5,563728;63,560314;56,779999
2019.07.18;10,585413;12,162975;5,603024;63,021385;55,299999
2019.07.19;10,546388;12,09493;5,371521;63,147694;55,630001
